rented_bike_count,hour,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,year,month,week,day,dayofweek,dayofyear,is_month_end,is_month_start,is_quarter_end,is_quarter_start,is_year_end,is_year_start,seasons_autumn,seasons_winter,seasons_summer,seasons_spring,holiday_yes,holiday_no,functioning_day_no,functioning_day_yes
653,13,35.3,48,2.5,880,22.6,2.89,0.0,0.0,2018,7,30,27,4,208,False,False,False,False,False,False,0,1,0,0,1,0,0,1
507,14,34.1,57,1.8,667,24.3,1.13,0.0,0.0,2018,7,30,27,4,208,False,False,False,False,False,False,0,1,0,0,1,0,0,1
776,15,35.3,52,1.9,822,23.9,2.15,0.0,0.0,2018,7,30,27,4,208,False,False,False,False,False,False,0,1,0,0,1,0,0,1
905,16,35.0,55,2.8,835,24.6,1.56,0.0,0.0,2018,7,30,27,4,208,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1289,17,34.7,59,2.7,1095,25.5,1.49,0.0,0.0,2018,7,30,27,4,208,False,False,False,False,False,False,0,1,0,0,1,0,0,1
2183,18,33.7,62,3.2,1082,25.3,0.87,0.0,0.0,2018,7,30,27,4,208,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1657,19,32.0,68,3.0,1286,25.3,0.38,0.0,0.0,2018,7,30,27,4,208,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1565,20,30.7,73,2.8,1310,25.2,0.04,0.0,0.0,2018,7,30,27,4,208,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1547,21,30.3,75,1.1,1289,25.3,0.0,0.0,0.0,2018,7,30,27,4,208,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1507,22,29.9,74,2.0,1201,24.7,0.0,0.0,0.0,2018,7,30,27,4,208,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1182,23,29.7,76,1.2,1159,25.0,0.0,0.0,0.0,2018,7,30,27,4,208,False,False,False,False,False,False,0,1,0,0,1,0,0,1
992,0,29.4,78,2.1,1072,25.1,0.0,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
875,1,29.1,79,1.3,975,25.0,0.0,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
656,2,28.8,80,1.9,925,24.9,0.0,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
461,3,28.5,81,1.2,911,24.9,0.0,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
340,4,28.3,83,1.7,814,25.1,0.0,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
248,5,28.1,84,0.5,754,25.1,0.0,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
313,6,28.0,85,0.8,647,25.2,0.01,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
428,7,28.4,82,0.7,748,25.0,0.16,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
606,8,29.6,75,0.4,749,24.6,0.66,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
671,9,30.6,74,1.4,716,25.4,0.95,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
654,10,32.0,65,0.9,966,24.5,1.19,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
592,11,32.8,62,0.6,881,24.5,1.3,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
632,12,33.6,62,1.9,820,25.3,1.35,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
741,13,34.2,58,1.8,933,24.7,1.33,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
314,14,34.4,65,1.8,960,26.8,1.75,0.2,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
468,15,28.9,86,2.2,1592,26.3,0.26,7.3,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
706,16,28.6,82,3.4,1022,25.2,0.14,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
863,17,28.2,83,1.3,1099,25.0,0.11,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
843,18,29.0,81,0.8,989,25.4,0.22,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
974,19,29.3,78,0.0,988,25.0,0.15,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1095,20,29.2,82,0.4,1000,25.8,0.01,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1211,21,29.1,78,1.1,1362,24.8,0.0,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1158,22,29.0,74,0.9,1652,23.8,0.0,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1039,23,28.6,74,0.7,1807,23.5,0.0,0.0,0.0,2018,7,30,28,5,209,False,False,False,False,False,False,0,1,0,0,1,0,0,1
921,0,28.4,70,0.9,1945,22.3,0.0,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
636,1,28.0,71,0.6,1799,22.2,0.0,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
511,2,27.7,73,0.4,1832,22.4,0.0,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
403,3,27.4,73,0.6,1893,22.1,0.0,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
245,4,27.0,74,0.8,1816,21.9,0.0,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
199,5,26.7,75,0.3,1871,21.8,0.0,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
266,6,26.4,76,0.4,1813,21.8,0.01,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
345,7,26.9,69,0.8,1960,20.7,0.29,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
456,8,28.6,63,0.8,1867,20.8,1.0,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
519,9,30.6,54,1.7,1831,20.2,1.68,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
473,10,32.4,48,1.9,1952,19.9,2.33,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
476,11,33.6,46,1.7,1965,20.3,2.6,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
644,12,33.8,47,1.7,1962,20.9,1.92,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
622,13,34.4,41,2.9,1970,19.2,2.33,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
630,14,35.4,43,1.4,2000,20.9,2.48,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
713,15,35.9,37,1.9,1949,18.9,1.98,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
760,16,36.0,33,1.4,2000,17.1,1.97,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
895,17,36.3,36,1.5,2000,18.8,1.87,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1141,18,35.8,35,1.3,2000,17.9,1.21,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1486,19,34.4,39,1.2,2000,18.4,0.58,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1697,20,32.3,48,1.4,2000,19.8,0.08,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1638,21,31.1,47,1.3,2000,18.4,0.0,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1406,22,30.4,45,1.6,2000,17.1,0.0,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1108,23,29.9,45,1.4,2000,16.6,0.0,0.0,0.0,2018,7,30,29,6,210,False,False,False,False,False,False,0,1,0,0,1,0,0,1
810,0,29.2,50,1.1,2000,17.7,0.0,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
575,1,28.5,54,1.1,2000,18.2,0.0,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
363,2,28.0,57,1.2,2000,18.6,0.0,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
253,3,27.4,59,1.4,2000,18.6,0.0,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
209,4,26.7,62,1.0,2000,18.8,0.0,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
273,5,26.4,62,0.6,2000,18.5,0.0,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
668,6,26.2,64,1.4,2000,18.8,0.01,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1130,7,26.8,59,1.1,2000,18.1,0.28,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1646,8,28.8,56,1.4,2000,19.1,1.08,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
866,9,30.5,53,1.6,2000,19.8,1.74,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
609,10,32.0,50,2.1,1992,20.2,2.34,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
623,11,33.2,46,1.4,1968,20.0,2.16,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
663,12,33.6,48,1.6,2000,21.0,1.89,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
688,13,34.7,43,1.3,2000,20.2,2.05,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
645,14,35.3,41,1.3,2000,20.0,2.01,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
666,15,35.5,43,1.3,2000,20.9,1.61,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
845,16,36.4,40,1.1,2000,20.6,1.79,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1224,17,35.4,44,0.8,2000,21.2,1.1,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
2347,18,36.5,38,0.9,2000,19.8,1.17,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
2016,19,35.2,43,0.9,2000,20.7,0.42,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1947,20,33.9,46,1.4,2000,20.6,0.03,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1875,21,33.1,48,1.1,2000,20.6,0.0,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1552,22,32.5,50,1.2,2000,20.7,0.0,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1202,23,31.7,52,1.2,2000,20.6,0.0,0.0,0.0,2018,7,31,30,0,211,False,False,False,False,False,False,0,1,0,0,1,0,0,1
901,0,31.0,54,0.8,2000,20.5,0.0,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
695,1,30.2,57,0.7,2000,20.7,0.0,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
476,2,29.8,57,0.8,2000,20.3,0.0,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
334,3,29.3,57,1.6,2000,19.8,0.0,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
244,4,28.8,58,0.9,2000,19.7,0.0,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
284,5,28.3,60,1.6,2000,19.7,0.0,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
584,6,27.9,63,0.5,2000,20.1,0.01,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
1091,7,27.9,60,1.1,1983,19.4,0.28,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
1665,8,29.3,51,0.9,2000,18.1,1.02,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
860,9,30.9,47,1.0,2000,18.2,1.62,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
582,10,32.7,43,1.2,2000,18.4,2.31,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
583,11,34.1,40,1.5,1947,18.5,2.8,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
626,12,35.2,39,1.2,2000,19.1,2.86,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
623,13,36.1,38,1.0,2000,19.5,3.12,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
579,14,36.4,35,1.3,1967,18.4,2.46,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
665,15,37.8,34,1.8,1965,19.2,2.81,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
763,16,37.0,38,1.2,2000,20.3,2.07,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
1184,17,38.0,36,1.3,1989,20.3,2.03,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
2092,18,36.2,45,2.0,2000,22.3,0.65,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
1865,19,34.9,47,2.4,2000,21.9,0.42,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
1772,20,33.5,50,2.1,2000,21.6,0.04,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
1719,21,32.7,51,2.8,2000,21.2,0.0,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
1613,22,31.6,66,3.0,2000,24.4,0.0,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
1097,23,31.0,65,0.5,2000,23.6,0.0,0.0,0.0,2018,7,31,31,1,212,True,False,False,False,False,False,0,1,0,0,1,0,0,1
875,0,30.5,68,1.9,2000,23.9,0.0,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
724,1,29.9,70,1.0,2000,23.8,0.0,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
501,2,29.5,69,0.8,2000,23.2,0.0,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
362,3,29.1,64,0.5,1997,21.5,0.0,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
250,4,28.5,69,0.3,2000,22.2,0.0,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
315,5,28.3,68,0.3,2000,21.8,0.0,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
622,6,27.8,73,0.9,1971,22.5,0.01,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1061,7,28.2,68,0.5,1748,21.7,0.27,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1550,8,30.3,59,0.8,1920,21.3,1.02,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
853,9,32.4,53,0.7,1264,21.5,1.69,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
540,10,34.3,45,1.0,1919,20.6,2.31,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
521,11,35.8,41,1.6,1795,20.4,2.77,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
569,12,36.8,39,1.3,1944,20.5,2.8,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
533,13,37.9,38,2.3,1868,21.1,3.05,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
475,14,38.7,38,2.4,1943,21.8,3.12,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
531,15,39.3,37,2.3,1892,21.9,2.82,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
561,16,39.4,39,2.5,1897,22.8,2.42,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1033,17,39.0,41,2.6,1881,23.3,1.83,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1929,18,37.8,47,3.8,1931,24.5,1.09,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1553,19,36.1,56,3.7,1837,25.9,0.47,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1441,20,34.5,62,2.8,1701,26.1,0.02,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1500,21,33.3,64,3.0,1680,25.5,0.0,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1367,22,32.6,64,2.4,1703,24.8,0.0,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1046,23,32.3,67,1.0,1592,25.3,0.0,0.0,0.0,2018,1,2,8,0,8,False,False,False,False,False,False,0,1,0,0,1,0,0,1
850,0,31.9,67,1.5,1550,25.0,0.0,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
647,1,31.5,69,1.5,1512,25.1,0.0,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
459,2,31.5,68,0.0,1504,24.8,0.0,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
295,3,31.1,70,0.4,1449,24.9,0.0,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
215,4,31.1,54,1.9,2000,20.6,0.0,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
265,5,30.7,57,0.9,2000,21.1,0.0,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
578,6,30.4,54,1.3,2000,20.0,0.01,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1006,7,30.5,53,1.1,2000,19.8,0.22,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1579,8,31.6,50,1.1,1943,19.9,0.76,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
813,9,32.9,49,1.8,1843,20.7,1.53,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
549,10,34.4,46,2.0,1880,21.1,1.94,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
547,11,35.3,45,1.7,1829,21.5,2.27,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
562,12,36.6,41,2.0,1866,21.2,2.58,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
550,13,36.7,44,1.4,1765,22.4,1.9,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
535,14,37.3,40,1.8,1666,21.4,1.52,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
605,15,36.6,44,1.5,1771,22.3,1.13,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
676,16,37.9,39,1.6,1757,21.5,1.76,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1066,17,37.4,44,2.3,1829,23.0,1.49,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1881,18,36.7,47,2.5,1803,23.5,0.99,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1605,19,35.2,52,2.3,1754,23.8,0.44,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1480,20,33.9,58,2.4,1519,24.4,0.04,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1535,21,33.3,63,1.2,1304,25.2,0.0,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1375,22,32.9,64,1.0,1088,25.1,0.0,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1020,23,32.4,64,1.7,1153,24.7,0.0,0.0,0.0,2018,2,6,8,3,39,False,False,False,False,False,False,0,1,0,0,1,0,0,1
763,0,32.1,67,1.1,1077,25.1,0.0,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
675,1,31.7,68,0.3,1103,25.0,0.0,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
443,2,31.5,68,0.3,1001,24.8,0.0,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
327,3,31.2,68,1.4,968,24.5,0.0,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
236,4,31.0,73,0.5,990,25.5,0.0,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
266,5,30.5,72,0.5,1084,24.8,0.0,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
544,6,30.5,62,1.3,1583,22.3,0.01,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
937,7,30.8,58,1.6,1777,21.5,0.22,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1471,8,31.8,55,1.3,1537,21.6,0.78,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
784,9,33.0,50,1.7,1722,21.1,1.49,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
530,10,34.3,48,2.5,1822,21.7,2.12,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
575,11,35.7,42,1.6,1727,20.7,2.56,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
585,12,36.8,41,2.1,1759,21.3,2.53,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
585,13,36.8,44,1.8,1625,22.5,1.79,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
575,14,37.4,40,2.8,1519,21.5,2.03,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
600,15,37.4,44,3.2,1499,23.0,2.71,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
763,16,36.7,44,3.5,1666,22.4,2.16,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1105,17,35.8,49,3.9,1633,23.4,1.52,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1920,18,34.4,53,3.3,1650,23.4,0.8,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1558,19,33.5,54,2.7,1871,22.9,0.35,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1517,20,32.2,58,1.9,1673,22.8,0.02,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1511,21,31.2,63,1.7,1537,23.3,0.0,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1421,22,30.6,64,1.2,1705,23.0,0.0,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
1103,23,30.2,62,0.8,1708,22.1,0.0,0.0,0.0,2018,3,10,8,3,67,False,False,False,False,False,False,0,1,0,0,1,0,0,1
953,0,30.0,61,1.7,1794,21.6,0.0,0.0,0.0,2018,4,14,8,6,98,False,False,False,False,False,False,0,1,0,0,1,0,0,1
872,1,29.9,61,1.1,1745,21.5,0.0,0.0,0.0,2018,4,14,8,6,98,False,False,False,False,False,False,0,1,0,0,1,0,0,1
594,2,29.9,59,1.9,1902,21.0,0.0,0.0,0.0,2018,4,14,8,6,98,False,False,False,False,False,False,0,1,0,0,1,0,0,1
435,3,29.7,57,1.5,1964,20.2,0.0,0.0,0.0,2018,4,14,8,6,98,False,False,False,False,False,False,0,1,0,0,1,0,0,1
304,4,29.5,60,1.2,1774,20.9,0.0,0.0,0.0,2018,4,14,8,6,98,False,False,False,False,False,False,0,1,0,0,1,0,0,1
234,5,29.2,62,2.1,1835,21.1,0.0,0.0,0.0,2018,4,14,8,6,98,False,False,False,False,False,False,0,1,0,0,1,0,0,1
289,6,29.1,63,1.6,1818,21.3,0.0,0.0,0.0,2018,4,14,8,6,98,False,False,False,False,False,False,0,1,0,0,1,0,0,1
